,Time[ms],Stimulation[V],mean delta F/F,median delta F/F,STD delta F/F,delta F/F repetition #1,delta F/F repetition #2,delta F/F repetition #3,delta F/F repetition #4,delta F/F repetition #5
2368,2368.0,0.0,-0.013902083242278684,-0.041271441319364124,0.2273852732055251,-0.041271441319364124,-0.088807047230379,0.33519253614580014,0.08610810523141324,-0.36073256903886364
2432,2432.0,0.0,-0.1459899668869457,-0.19295627734476867,0.16967800162653535,0.033008890504676654,0.06022993082167903,-0.19295627734476867,-0.3857302513703856,-0.2445021270459299
2496,2496.0,0.0,-0.0005772142351208875,0.01098093003271976,0.11863492087786146,0.01098093003271976,0.11299457522520277,-0.0317271752672905,0.11360451295879068,-0.20873891412502715
2560,2560.0,0.0,0.08671505912407682,0.08423670555573913,0.23357938105529347,0.08423670555573913,-0.025859752152491096,0.3082461681105672,0.35392311649607067,-0.2869709423895019
2624,2624.0,0.0,-0.03949523938530643,-0.133487153603961,0.16699625694780862,-0.16934097894702055,-0.19742198775693032,0.06213600672210471,0.24063791665927498,-0.133487153603961
2688,2688.0,0.0,0.09394843994642935,0.13860548449708845,0.1112727074093784,0.14775919621905692,0.13860548449708845,0.05405209631153493,0.22853949725922887,-0.09921407455476244
2752,2752.0,0.0,-0.07802568094558422,-0.028976765707109102,0.11398100083098477,-0.028976765707109102,-0.2187129846215101,-0.20642946136238513,0.06411097904951109,-0.00012017208642782483
2816,2816.0,0.0,-0.07370807808478894,-0.05867354330252368,0.10452277001310056,-0.03563638166374718,-0.12305778131687668,-0.05867354330252368,-0.23450000886980896,0.08332732472901186
2880,2880.0,0.0,-0.0865430776900215,-0.15792564574727525,0.14363437764042347,0.14852761344482288,-0.15792564574727525,0.008692376785559272,-0.22625108655159573,-0.20575864638161864
2944,2944.0,0.0,-0.12282493482136773,-0.16625690538993695,0.11751823242230794,0.0017599233235285282,-0.16625690538993695,-0.18442326080027807,0.02176651114934975,-0.2869709423895019
3008,3008.0,0.0,0.006092549120265423,-0.008229500611428653,0.18196016303701676,-0.008229500611428653,-0.21809585427760922,0.2260597456031062,0.1977435206045661,-0.16701516571730732
3072,3072.0,0.0,0.07972777467168614,0.09139501318867255,0.1906589310205865,0.23151667382754398,0.09139501318867255,-0.2643641526381364,0.06081141012222589,0.27927992885812464
3136,3136.0,0.0,0.16637140374331782,0.20026770664639584,0.1885896158493257,0.20026770664639584,0.2731398994674761,0.12905282067626686,-0.16685884586046026,0.39625543778691064
3200,3200.0,0.0,0.2528628407827327,0.22050269359156552,0.14280822622322617,0.22050269359156552,0.08892649181306907,0.22785617013878845,0.20709229923187442,0.519936549138366
3264,3264.0,0.0,0.2996804491928806,0.23458870695925185,0.2679070948361064,0.08065075850216485,-0.015368536306176333,0.4811520296699795,0.23458870695925185,0.7173792871391833
3328,3328.0,0.0,0.5997103101718058,0.5288773523685916,0.22954820056498496,0.5071223188022607,0.5348031652814411,1.0452293338741927,0.38251938053254303,0.5288773523685916
3392,3392.0,0.0,0.5976233321485651,0.5534581172311882,0.25831461555050933,0.2973444161681596,0.3505897576270342,0.5534581172311882,0.8406095332706531,0.9461148364457904
3456,3456.0,0.0,0.8323816103251745,0.8422593177342959,0.1988780904740573,0.6385216644082362,0.5817050714179064,1.0869962043288037,0.8422593177342959,1.0124257937366308
3520,3520.0,0.0,0.8897172193489024,0.8582072342161747,0.12332794079819556,0.6966652344911922,1.0356044393569899,0.8471735288152291,0.8582072342161747,1.0109356598649262
3584,3584.0,0.0,0.9701964926062784,0.9275635267870078,0.231851840682934,0.7827279637769773,1.0124620514607074,0.9275635267870078,1.3899877596636565,0.7382411613430431
3648,3648.0,0.0,1.1093652428054004,1.127672029944475,0.16317394844910438,0.8418960901609546,1.07880356343005,1.1462782140063166,1.127672029944475,1.3521763164852065
3712,3712.0,0.0,1.1044530815930775,1.3305955189725214,0.36631675041765166,0.5655220279604721,0.7764096949186282,1.5154434560890102,1.3305955189725214,1.3342947100247553
3776,3776.0,0.0,1.3085331568170753,1.31959695588157,0.4394946953454625,1.1538734838219258,0.614412979644652,1.4938863616608236,1.31959695588157,1.9608960030764049
3840,3840.0,0.91,1.2287414095488187,1.2338081637721523,0.24980155953358446,0.8995273820933999,1.040850047280147,1.348375974270565,1.2338081637721523,1.6211454803278293
3904,3904.0,0.0,1.115783761107147,0.9136150312324421,0.31401476697771447,0.9136150312324421,0.852316727218434,0.8206762669139165,1.5522165652551838,1.4400942149157587
3968,3968.0,0.0,1.430742801434063,1.4356317964911034,0.4868026181340847,0.934874574478633,0.9513661474145222,1.570683510561238,1.4356317964911034,2.261157978224818
4032,4032.0,0.0,1.2661527423651555,1.1771655638537541,0.3292730267992186,0.8229417985920614,1.119534166127507,1.8127517167444156,1.1771655638537541,1.3983704665080392
4096,4096.0,0.0,1.1338383537300671,1.260800278156057,0.2829992272582052,0.7261212281455531,0.8865674613049317,1.260800278156057,1.3041989675542385,1.4915038334895567
4160,4160.0,0.0,0.9044677988280038,0.8732216845826212,0.19648468578060166,0.7133142743827876,0.710376748121236,0.8732216845826212,0.987990278689397,1.2374360083639766
4224,4224.0,0.0,0.9028007287824102,0.8356542079331105,0.26390123281257205,0.6090656707538753,0.8356542079331105,1.0205284965085621,1.351492788845328,0.6972624798711754
4288,4288.0,0.0,1.1345358323166688,0.9446295598759887,0.30545178559811126,0.8106471229798062,0.9254466729706861,0.9446295598759887,1.5973106739280836,1.3946451318287785
4352,4352.0,0.0,0.837159868576958,1.0422284711707164,0.4367392463635002,0.18464322305582187,0.49345543224008337,1.0672355344362994,1.3982366819818695,1.0422284711707164
4416,4416.0,0.0,0.7559761308184594,0.5706011007763115,0.4059349512640748,0.392628152163136,0.3308415866222066,1.2069075420855913,1.2789022724450514,0.5706011007763115
4480,4480.0,0.0,0.5558171228693076,0.38514905688548234,0.28951501142892083,0.3746984168952642,0.38514905688548234,1.038941847999305,0.7300739742065956,0.2502223183598912
4544,4544.0,0.0,0.6115769764133204,0.624865992524556,0.2613288416719261,0.35676868162739206,0.2783855073906333,0.624865992524556,0.8890032108708376,0.9088614896531834
4608,4608.0,0.0,0.6468099446431406,0.6011488451462492,0.31787693976236103,0.34703539676769035,0.34719554073557946,0.7290586155941241,1.2096113249720597,0.6011488451462492
4672,4672.0,0.0,0.43412339170614456,0.24629472950778866,0.3211761911365702,0.09422612949069646,0.24629472950778866,0.6316025845333644,0.9676429369711375,0.23085057802773556
4736,4736.0,0.0,0.3906566215976237,0.33115058094051514,0.18113609104115222,0.11676636811316397,0.539740208032648,0.33115058094051514,0.634936403469869,0.3306895474319225
4800,4800.0,0.0,0.2785046256579421,0.30646493803812264,0.17647348417487957,0.002784479624549792,0.30646493803812264,0.5462724190884595,0.20929201185006466,0.32770927968851377
4864,4864.0,0.0,0.3502013663769922,0.2765341163589309,0.2087109716125261,0.24944640909541593,0.2765341163589309,0.5018109118303249,0.06246119458586857,0.6607542000144203
4928,4928.0,0.0,0.30929453265790785,0.25328849522424585,0.21608530413795748,0.25328849522424585,0.061464191509480764,0.7137890070408252,0.2483369108229408,0.2695940586920467
4992,4992.0,0.0,0.1486776952958131,0.2074396007535447,0.18197942210095217,0.2074396007535447,0.05220723635096791,0.39986381943035987,-0.14101222259672536,0.22489004254091838
5056,5056.0,0.0,0.34622073221242616,0.3011865022969892,0.33298757348853425,0.3011865022969892,0.5548599014582187,-0.19071074667516577,0.2582356176047965,0.8075323863772921
5120,5120.0,0.0,0.19693807978616268,0.17563330513114006,0.1705405579426583,0.304260171200053,0.17563330513114006,0.463636890447078,0.012967660676588829,0.028192371475953437
5184,5184.0,0.0,0.3336933991073343,0.21050116956153878,0.2852025280385774,0.10728922232871743,0.21050116956153878,0.09761539130182824,0.8642564439161978,0.38880476842838935
5248,5248.0,0.0,0.13454045483368282,0.2389881321956323,0.2257331585116752,0.03249661235416602,-0.25574080525556175,0.2741141019326053,0.2389881321956323,0.38284423294157216
5312,5312.0,0.0,0.04665505909280694,0.01956679853115952,0.11147579500882548,0.028142248074825647,-0.07121883242920442,0.2583953872453861,0.01956679853115952,-0.0016103059581321231
5376,5376.0,0.0,0.05660056298071227,0.06303421898994595,0.05811654382016881,0.024044022870740735,0.10096053351913584,0.06303421898994595,0.13010235759521724,-0.03513831807147843
5440,5440.0,0.0,0.13521621094705444,0.16514208928482546,0.17765877090203555,0.2732673430941602,0.16514208928482546,0.013632544258685157,-0.13496301289670223,0.3590020909943036
5504,5504.0,0.0,0.03622003974452766,0.07066118681952532,0.14253194399155275,0.12316984499454674,0.2067983874981336,-0.007026337901660226,-0.2125028826879071,0.07066118681952532
5568,5568.0,0.0,0.09642045013609576,0.03743516935647444,0.11302787826181514,0.015335294312059993,-0.032648185935400476,0.03743516935647444,0.2527363360593213,0.20924363688802364
5632,5632.0,0.0,-0.03139039060959481,0.01021801990385119,0.11590360363233158,0.13905046766037618,-0.14002886577415022,0.014979862660446827,0.01021801990385119,-0.18117143749849804
5696,5696.0,0.0,0.09834684748050314,0.05045924724017035,0.11223942859240878,0.10139802359784517,-0.00024884288060539463,0.05045924724017035,0.31267850490500426,0.02744730454010129
5760,5760.0,0.0,-0.14776373763281286,-0.14984208848839556,0.060448793723663644,-0.10172026307961785,-0.07955009207186597,-0.14984208848839556,-0.25484735058806846,-0.15285889393611657
5824,5824.0,0.0,0.038709884482994415,0.0017599233235285282,0.08848002916033952,0.0017599233235285282,-0.05918479072313748,-0.0020861704285340984,0.05201255964946512,0.20104790059365002
5888,5888.0,0.0,0.1902158574017575,0.22336510879958263,0.12641638059435376,0.09832435469478151,0.22839794953466364,0.22336510879958263,0.015167373294779058,0.38582450068498075
5952,5952.0,0.0,-0.020180507873913345,0.0349275867217436,0.13947420017460155,-0.02615923587930063,0.0349275867217436,0.0491119288384088,-0.282343758315446,0.12356093926502751
6016,6016.0,0.0,0.11516846603597608,0.09858049377003669,0.12161381604428839,0.09858049377003669,0.24475190364803648,0.24222756642424603,0.07235990136772445,-0.08207753503016321
6080,6080.0,0.0,-0.06705001793159163,-0.0725958334540607,0.12929559267954366,0.11420497736061082,-0.11935499925347147,-0.0725958334540607,-0.27079526706994744,0.013291032758910656
6144,6144.0,0.0,-0.0028965874596524723,-0.0008014674290246308,0.0627061351849589,-0.0008014674290246308,-0.0912755686059823,-0.0398110856778604,0.020666654840254636,0.09673852957435035
6208,6208.0,0.0,-0.05890290027577325,-0.021727113226139946,0.1403480966745811,0.13700135505833352,-0.2671577166177276,0.015428968794367262,-0.1580599953876995,-0.021727113226139946
6272,6272.0,0.0,-0.05560558377877124,-0.06952156250554377,0.04447375528858398,-0.04869947450176815,-0.07337878863285745,0.023961985338857846,-0.06952156250554377,-0.11039007859254468
6336,6336.0,0.0,0.0433121070246343,0.002860095656980569,0.17340442565316644,-0.14526390587302113,-0.12676056338028172,0.29073102888766544,0.1949938798318283,0.002860095656980569
6400,6400.0,0.0,0.023585106767079866,0.12521895759658927,0.25309532885982766,0.12521895759658927,-0.16594834021798652,0.17665807087184543,0.34347448155966703,-0.3614776359747159
6464,6464.0,0.0,0.02840158385356679,-0.07955009207186597,0.21694296252829245,0.3137373169844995,-0.07955009207186597,-0.14085996580998453,0.262635042841177,-0.2139543826759921
6528,6528.0,0.0,0.05020720417209075,-0.002430327650742485,0.1292774566114604,-0.07405724295204401,-0.03449957696710308,0.0715672355344364,-0.002430327650742485,0.2904559328959069
6592,6592.0,0.0,-0.014903954178014333,-0.1800571215696015,0.3326297569515586,-0.18394090623657341,-0.37237844025282446,0.0756091907397213,-0.1800571215696015,0.5862475064292064
6656,6656.0,0.0,0.06651143611109554,0.04431356548579931,0.20434051043210702,-0.19649172092408362,-0.11133230478276018,0.2862399675484599,0.04431356548579931,0.3098276732280624
6720,6720.0,0.0,0.04149006964608467,0.032662773091066334,0.16112422234163024,0.15621178570248206,-0.21254168118250158,0.2588444933793064,-0.027727022759929835,0.032662773091066334
6784,6784.0,0.0,0.04852878443626889,0.015526233566467105,0.1986234404379625,0.006626565753379531,0.09417209973622645,0.37291745139512644,-0.24659842826985506,0.015526233566467105
6848,6848.0,0.0,0.15107036108197294,0.1275242092738871,0.11694291136730066,0.1275242092738871,0.0019111133230476445,0.20764639411236338,0.0756594702950098,0.34261061840555673
