,Time[ms],Stimulation[V],mean delta F/F,median delta F/F,STD delta F/F,delta F/F repetition #1,delta F/F repetition #2,delta F/F repetition #3,delta F/F repetition #4,delta F/F repetition #5
1920,1920.0,0.0,0.017223412060358972,0.03985020275470697,0.1929462776942276,-0.02983031961921821,0.3125397185655923,-0.29072208228379526,0.03985020275470697,0.05427954088450905
1984,1984.0,0.0,0.04607981841783007,0.04447967283546443,0.175512170110321,0.32347063596836545,-0.20600317748524744,0.11561246384923951,0.04447967283546443,-0.047160503078671624
2048,2048.0,0.0,-0.012337158072562268,0.04764903442485293,0.13616277475874886,-0.2772536243293324,0.06135950975941888,0.04764903442485293,0.003882781358054503,0.10267650842419475
2112,2112.0,0.0,0.10637161365241021,0.0859688403769006,0.2287626091005598,0.32046701466687694,0.40857921016795284,0.0859688403769006,-0.11790789307417486,-0.16524910387550434
2176,2176.0,0.0,0.04945546105222799,0.07642278392093704,0.1218865326661149,0.07642278392093704,-0.1444394008170677,-0.019229872189570008,0.2090039172439144,0.12551987710292623
2240,2240.0,0.0,-0.10571768991156531,-0.12459565114216846,0.09160027401027179,-0.0009204645923912928,-0.23836813436223342,-0.005131075660043225,-0.15957312380099023,-0.12459565114216846
2304,2304.0,0.0,-0.09545414925006503,-0.092977423267096,0.11359856069162627,0.043382949604563736,-0.24083068542896055,-0.092977423267096,0.016346739267785456,-0.20319232642661778
2368,2368.0,0.0,-0.07171432957729569,-0.0933360903378478,0.13988841558988063,0.14850969515666088,-0.21057648660916936,-0.21950508442951785,-0.0933360903378478,0.016336318333395716
2432,2432.0,0.0,-0.13249940605032212,-0.11027014875042151,0.1241353082186579,-0.02494943500429931,-0.20037448933272822,0.007521690456199042,-0.3344246476203605,-0.11027014875042151
2496,2496.0,0.0,-0.11130640686747281,-0.06876428760152094,0.18331216672602443,0.002834062034469065,0.08739219246482068,-0.44797788972851954,-0.06876428760152094,-0.13001611150661332
2560,2560.0,0.0,-0.09056727866923346,-0.05879312127373593,0.14324118474714143,-0.012559497135659374,0.0581933726736269,-0.07851711913424773,-0.05879312127373593,-0.3611600284761512
2624,2624.0,0.0,-0.026058974972321937,0.018603073867283864,0.12187691565750197,0.018603073867283864,-0.2478665456196097,0.050541095251422585,0.10216999230336256,-0.05374249066406897
2688,2688.0,0.0,0.10292742792548688,-0.053676804357693966,0.24455992546335925,-0.06737558588782427,-0.053676804357693966,0.3144416456759023,0.4721714856808077,-0.15092360148375739
2752,2752.0,0.0,-0.03555271180289428,0.040918542004112525,0.12891733752674875,-0.1556069616190486,0.08809577848388554,0.07331607426065855,0.040918542004112525,-0.2244869921440794
2816,2816.0,0.0,0.021498310439834523,-0.07478438492964151,0.17922732078531936,0.07679823658362318,-0.07478438492964151,-0.1269591379792894,-0.11648344074163416,0.3489202792661145
2880,2880.0,0.0,-0.06782058882373551,-0.019283849775812757,0.1129616175936719,-0.26261097048457593,0.04834316840671799,-0.12189803153279234,0.016346739267785456,-0.019283849775812757
2944,2944.0,0.0,-0.08632067666381242,-0.12653152984375596,0.07469752994206993,-0.13082708588176853,-0.15780753517930102,0.05090260285474366,-0.06733983526898034,-0.12653152984375596
3008,3008.0,0.0,0.07458070446411631,-0.025013993842709317,0.1611101098826995,-0.08840093499824368,-0.0441783931003178,-0.025013993842709317,0.20829169107764411,0.3222051531842082
3072,3072.0,0.0,0.01401931047874914,0.007521690456199042,0.12063654592658694,0.21308755313866334,-0.1641398093508852,0.007521690456199042,-0.018196229796326412,0.031823347946094926
3136,3136.0,0.0,0.03528683354123062,0.049109142916221475,0.13862211103505032,0.03437208570009823,-0.20846572855197468,0.2208111764157101,0.049109142916221475,0.08060749122609798
