,Time[ms],Stimulation[V],mean delta F/F,median delta F/F,STD delta F/F,delta F/F repetition #1,delta F/F repetition #2,delta F/F repetition #3,delta F/F repetition #4,delta F/F repetition #5
3060,3060.0,0.0,0.08049451019698287,0.08896228740448625,0.14759219359868833,0.1494913546030046,0.08896228740448625,-0.02361314063508847,0.3093289963448575,-0.1216969467323456
3111,3111.0,0.0,-0.17444035191913826,-0.07250264244261416,0.15946626043126383,-0.04509306793486834,-0.4091841262016268,-0.3225688999791249,-0.02285302303745695,-0.07250264244261416
3162,3162.0,0.0,0.006448839142485408,0.05038395761376193,0.24148368780867513,0.026455859657963435,0.07185112151836343,-0.43010966711491505,0.05038395761376193,0.3136629240372533
3213,3213.0,0.0,-0.05057792617991369,0.03512625331142488,0.27773458764885167,-0.5206528928222733,0.059161942321912714,0.31869972376897565,0.03512625331142488,-0.1452246574796084
3264,3264.0,0.0,-0.06569987065642671,0.020740417826363863,0.1940073088135678,-0.21838682246228472,0.1477939364062115,-0.3640326816740862,0.020740417826363863,0.08538579662166197
3315,3315.0,0.0,-0.015754103919148173,-0.06382476142483698,0.20879788800000626,-0.06382476142483698,0.005713581464136123,-0.12888191973279864,0.3644746990375907,-0.2562521189398321
3366,3366.0,0.0,0.03467149966565415,-0.1332365634724522,0.28661356181952025,-0.19003338477528273,-0.2001971900419029,-0.1332365634724522,0.5484390194829146,0.1483856171349939
3417,3417.0,0.0,-0.030254068435349325,0.04205077643579005,0.1565839603885942,-0.21214292463229512,0.04205077643579005,0.08695694388480846,0.15370041246101734,-0.22183555032606736
3468,3468.0,0.91,-0.09871087483520012,-0.1141136350038889,0.3234044771214517,-0.4381515542817549,0.4134976583682525,-0.4350323078640885,0.08024546460547914,-0.1141136350038889
3519,3519.0,0.0,0.1072292152406376,0.09354146406894447,0.27287260800959456,-0.3129665207395043,0.4946315011091941,-0.01850116754940826,0.09354146406894447,0.27944079931396204
3570,3570.0,0.0,0.07609210481143328,0.1284207255797696,0.22699804165557785,-0.3195174955119524,0.05243283214197698,0.1284207255797696,0.13604506891116977,0.38307939293620247
3621,3621.0,0.0,0.08409267478447215,0.2302736011831404,0.22976251594954006,-0.34275298415797933,0.2302736011831404,0.26284668449950743,0.24284899902753085,0.027247073370161346
3672,3672.0,0.0,0.05424473389707633,0.14202612768055214,0.2880404602943129,-0.3821611917734875,0.14202612768055214,0.31472374470233566,0.3675262398980583,-0.1708912510220769
3723,3723.0,0.0,-0.06197536243127706,-0.10710870103453135,0.29532171072808183,-0.4617964788510598,-0.13982745871333493,-0.10710870103453135,0.4558029576472953,-0.0569471312047545
3774,3774.0,0.0,0.11810222161244228,0.15260044367759443,0.3137294767292615,-0.3008881610028031,0.15260044367759443,-0.17413234815789339,0.4789074813051204,0.43402369224019305
