,Time[ms],Stimulation[V],mean delta F/F,median delta F/F,STD delta F/F,delta F/F repetition #1,delta F/F repetition #2,delta F/F repetition #3,delta F/F repetition #4,delta F/F repetition #5
1710,1710,0.0,-0.0692891178903692,-0.085963706907004,0.1759992072866412,-0.24876040789596784,-0.2640938145816312,0.0628593478680301,-0.085963706907004,0.18951299206472697
1800,1800,0.0,-0.06237795827541663,0.05985531261366856,0.1837596570259113,0.07849190756852845,-0.4004902196376221,0.06710399382596934,0.05985531261366856,-0.11685078574762735
1890,1890,0.0,0.052579380452709115,0.06457133966080596,0.13137791181800026,0.02497895032276183,0.23708367376363718,-0.16804939224387433,0.1043123307602149,0.06457133966080596
1980,1980,0.0,0.10769425525545706,0.13902287225766297,0.10991740019988055,0.01262980634296944,0.2772624597491228,-0.03476750916457666,0.1443236470921068,0.13902287225766297
2070,2070,0.0,-0.09959032621568688,-0.0748432968472261,0.23886281512775762,-0.0748432968472261,0.04147642620272027,0.253019486783716,-0.30380309582508186,-0.4138011513925627
2160,2160,0.0,0.03704122234212368,-0.032537126928437674,0.23978607833112192,-0.14482177939938246,-0.032537126928437674,-0.2673741076596567,0.3497150709291517,0.2802240547689435
2250,2250,0.0,0.09069090557075521,0.035848522814533434,0.17395179635438032,0.019833473664514847,0.26457442206949566,0.303106309087401,0.035848522814533434,-0.16990819978216887
2340,2340,0.0,0.013651210508218256,0.08083086976816552,0.16101726998428112,-0.2775750771821499,0.10597395107415769,-0.027976075631873546,0.18700238451279153,0.08083086976816552
2430,2430,0.0,-0.05119201762948959,-0.005051933880289518,0.19947909333348415,0.2606417812704651,-0.3021579276205124,0.01956395909704789,-0.005051933880289518,-0.22895596701415907
2520,2520,0.0,-0.12385055943471501,-0.12626419791504598,0.1083947087515673,-0.10365796613340802,0.06685250156197431,-0.21728728535597144,-0.23889584933112396,-0.12626419791504598
2610,2610,0.0,0.08889453842646065,0.009802396141278957,0.24244472116325388,0.43250070165590804,0.27091844090930933,-0.2699208952344202,0.0011720486602270759,0.009802396141278957
2700,2700,0.0,-0.11728342402577543,-0.11183736242610665,0.0460773085939043,-0.11291982411825227,-0.11183736242610665,-0.08400540227667379,-0.07351574182597098,-0.20413878948187347
2790,2790,0.0,0.06714739892895474,-0.024078435142019586,0.3018974119538156,-0.3177097951164748,-0.024078435142019586,-0.09758826934208001,0.20478519177141005,0.570328302473938
2880,2880,0.0,-0.029622380644880764,-0.10730307561734627,0.18119849778636435,-0.21377116661988962,-0.18690825203056669,0.10360794906424843,-0.10730307561734627,0.25626264197915033
2970,2970,0.0,0.037868038849704355,0.024289698096431313,0.17648974181108154,0.11039386284965863,0.2888931609554475,0.022959675863399448,0.024289698096431313,-0.25719620351641514
3060,3060,0.0,-0.09818258312355739,-0.10230278512525277,0.16189808570789602,-0.20245111797174664,0.07213918392848535,-0.3403820181362146,0.08208382168694173,-0.10230278512525277
3150,3150,0.0,0.1040160593605642,0.07497069878349424,0.2899950999426806,0.2935728318832444,0.5479405969144996,-0.24275516110360795,0.07497069878349424,-0.1536486696748093
3240,3240,0.0,0.12975679551283192,0.052764524277294556,0.2787199192842665,0.052764524277294556,0.6124381217859373,0.0034343044568781295,-0.22733702461302194,0.20748405165707165
3330,3330,0.0,0.29409912129566484,0.31838703453598294,0.2398122129373701,0.6856581532416505,0.3692507329264189,0.31838703453598294,0.1096471729378006,-0.012447487163528772
3420,3420,0.0,0.5505184941106772,0.5609148903065191,0.24868069711915525,0.8256151183459632,0.178930167732013,0.3795099363303104,0.8076223578385806,0.5609148903065191
3510,3510,0.0,1.478917936693943,1.6274358479644992,0.6535995590785815,1.7775283001216204,2.446916902965348,1.6274358479644992,0.9792264478842503,0.563482184533997
3600,3600,0.0,1.6252160297794187,1.7775283001216204,0.606458290548832,1.7775283001216204,2.173066756380064,2.320162068300212,1.1001495372428565,0.7551734868523413
3690,3690,0.0,2.0456456002101104,2.0662757725765366,0.5958195194738942,2.769576199831602,2.0662757725765366,2.579085471734516,1.6798690538738228,1.1334215030340746
3780,3780,0.0,2.4387902273136475,2.0915410419108436,0.5554243885829317,3.1318177565721776,3.0982361705195363,1.9636118078333007,2.0915410419108436,1.908744359732379
3870,3870,0.91,2.692808598178847,2.6579234530978453,1.0666747845617188,3.8799700626812608,3.90709857259576,1.5518811499131775,2.6579234530978453,1.4671697526061924
3960,3960,0.0,2.4288136938727516,2.1911247625591077,0.7878817157776327,3.429226307418842,3.2800980439275236,1.7199691298475785,2.1911247625591077,1.5236502256107045
4050,4050,0.0,2.9153224895755634,3.3435382323256597,0.9233848856978238,4.109458321639069,3.3435382323256597,2.1435847964499324,3.4110253405003435,1.5690057569628126
4140,4140,0.0,2.882907836336265,2.9273329830659174,0.6647592787343618,2.9301150715689026,4.060412361224587,2.3303492185992667,2.9273329830659174,2.166329547222654
4230,4230,0.0,2.2342809881517334,1.9483894434789637,1.0030715558871373,4.0559453643933026,1.6644879127216798,2.3991124831178854,1.9483894434789637,1.1034697370468338
4320,4320,0.0,2.0737956312051904,1.9661585954080645,0.6460256371660397,3.071101132004866,2.4913250348440426,1.9661585954080645,1.5811744735884894,1.2592189201804884
4410,4410,0.0,1.6912630123572867,1.584989388385105,0.5324335349471706,1.4924688932547483,2.670014898832124,1.584989388385105,1.6558622640746874,1.0529796172397698
4500,4500,0.0,1.1556455557346266,1.0983712565169947,0.4639555088095969,1.9380671718589209,1.2330946316143605,1.0119621840632838,1.0983712565169947,0.4967325346195735
4590,4590,0.0,0.7960759754781898,0.8840884290506408,0.35887966427121126,1.3525119281504352,0.9338684096698227,0.43384140459193493,0.8840884290506408,0.37606970592811567
4680,4680,0.0,0.6599460602696802,0.6265483310823847,0.3806855334466269,1.1168490972027318,0.9994232710145621,0.6265483310823847,0.045629066806773595,0.511280535241948
4770,4770,0.0,0.5413778592764062,0.5666653194842987,0.2905088808188266,0.9830667040883151,0.6769356466573747,0.35489098977426203,0.5666653194842987,0.1253306363777813
4860,4860,0.0,0.3813471778450328,0.3707549817569465,0.3113770522805042,0.3707549817569465,-0.060027875234296244,0.8515145668531737,0.18700238451279153,0.5574918313365488
4950,4950,0.0,0.44191969440651213,0.48646335770966226,0.349028170120531,0.036298998970904904,0.7139424232229536,0.059463631101678543,0.9134300610273611,0.48646335770966226
5040,5040,0.0,-0.00848161529486353,-0.0397284080345957,0.37466308284385696,0.5776031434184677,0.16624213005238608,-0.5475207408836581,-0.0397284080345957,-0.19900420102691768
5130,5130,0.0,0.23513956810608488,0.3893401259191617,0.2409357559552113,0.45205351295724583,0.3893401259191617,-0.1077754196411345,-0.004162793517358449,0.4462424148125097
5220,5220,0.0,0.03865896778867335,0.16493591542707475,0.2170818092790708,0.16493591542707475,0.2603450761762868,-0.15786224194481965,-0.2824637271147396,0.2083398163995644
5310,5310,0.0,0.17729983606981237,0.25724447318433497,0.2429523874404233,-0.2734586958555523,0.37453741529293016,0.13841404591935166,0.25724447318433497,0.38976194180799734
5400,5400,0.0,0.21236596357333443,0.03314682616245411,0.3448243722299566,0.004397043689774512,0.3914547988657663,0.03314682616245411,-0.16598633957078776,0.7988174887194648
5490,5490,0.0,-0.16847870323558894,-0.12284113894507552,0.20052027574778647,0.01262980634296944,-0.2979285817273034,0.05182326837738741,-0.48607687022592255,-0.12284113894507552
5580,5580,0.0,0.17658158390296666,0.2145657357636502,0.18086599750370774,0.4571989896154928,-0.014562406882299293,-0.026278217248697684,0.2145657357636502,0.25198381826668725
5670,5670,0.0,-0.013830271643776973,-0.08090866656293778,0.42929883729288376,-0.39900832631677424,0.6970250396501175,-0.48215319313139116,0.1958937881421008,-0.08090866656293778
5760,5760,0.0,-0.010787324635221151,0.11451024417625609,0.35093935858654746,0.11451024417625609,-0.08223194117364356,-0.6553347482153195,0.2341268237481307,0.3349929982884705
5850,5850,0.0,0.11581829269031788,0.060292515948342756,0.4091884293307829,-0.404153802975021,0.13135002643341173,-0.05514180976268565,0.8467445338075416,0.060292515948342756
5940,5940,0.0,-0.1110625396446487,-0.1766560239259588,0.1758938905251408,-0.26831321919730566,-0.2778391887345606,0.18850086822303663,-0.1766560239259588,-0.021005134588455005
6030,6030,0.0,0.026223131573390047,0.011871004950256963,0.14474390646209903,-0.15305454205257737,0.011871004950256963,0.1749180011576306,0.20567433213434114,-0.10829313832270111
6120,6120,0.0,0.057450879804464595,0.06785757588004676,0.3167334792993052,-0.18392740200205815,0.23391166434373034,-0.36839668145861476,0.06785757588004676,0.5378092422592188
6210,6210,0.0,-0.1918736484088812,-0.3410611482806908,0.20517135654854646,-0.3835718963420339,0.1049166146008555,0.006830021223229685,-0.3464818332457665,-0.3410611482806908
6300,6300,0.0,-0.17345663548240847,-0.12775330396475768,0.12408867052698301,-0.0748432968472261,-0.22497236506944787,-0.39046884043989966,-0.12775330396475768,-0.04924537109071108
6390,6390,0.0,0.03779076613507537,-0.017213958274861916,0.2358590524555732,-0.017213958274861916,0.46652568847022624,-0.06957360601967989,-0.24423069150870957,0.053446398008402014
6480,6480,0.0,-0.07976220909106665,-0.1544665251784681,0.21235675975313992,-0.1726073533539152,-0.05156918344787826,-0.1544665251784681,-0.326920745261286,0.3067527617862143
6570,6570,0.0,0.16177252173703885,0.039361753256115635,0.2922170274915779,0.4294134156609599,0.039361753256115635,-0.0992861277252557,-0.1446469708604453,0.5840205383538197
6660,6660,0.0,-0.11015272055873973,-0.0018743692026723744,0.1603655541130275,0.05173542894564524,-0.0018743692026723744,-0.30642485047269924,0.010063452289536343,-0.30426326435350864
6750,6750,0.0,-0.04473324633221385,0.010952592652467235,0.09952968947872763,0.031153522312657923,-0.07377324938722558,-0.22747443565502612,0.010952592652467235,0.035475338416057316
6840,6840,0.0,-0.08210389546036959,-0.14020126904579067,0.26525211606943094,0.0754046215735805,-0.18056423319075324,-0.4787574763650396,-0.14020126904579067,0.3135988797261552
6930,6930,0.0,0.04487914531444474,0.016100350843466005,0.17845323697859564,0.3759004584151935,0.016100350843466005,0.04757862241944818,-0.07351574182597098,-0.14166796327991296
7020,7020,0.0,-0.11644088089475717,-0.11909439610814847,0.061758106718910445,-0.11909439610814847,-0.10126399769308415,-0.18757476365039563,-0.009497635694944152,-0.16477361132721344
7110,7110,0.0,0.07687883882026539,0.07312898708573203,0.11523237586418494,0.0496772382823464,0.18527418657182668,-0.12135828670654072,0.19767206886796257,0.07312898708573203
7200,7200,0.0,0.06305010837448419,0.1651847935790839,0.15841345195599243,0.2071288240246985,0.1651847935790839,-0.12984757862241952,-0.1304207250535505,0.20320522794460863
7290,7290,0.0,0.20332236264033465,0.2508290479165663,0.16425340080221648,-0.029563102254654305,0.2508290479165663,0.2827320084892918,0.4386291072222446,0.07398475182822477
7380,7380,0.0,-0.1323203832859303,-0.26822303685124443,0.3041506023263287,-0.35990270371409855,-0.18585091555726438,-0.26822303685124443,-0.3126944994543912,0.4650692391473471
7470,7470,0.0,0.04361428057029771,-0.06807219542554852,0.32210387785880407,0.04041538029750237,0.6536742442447251,-0.12814972023924368,-0.27979630602594674,-0.06807219542554852
7560,7560,0.0,0.029296236225304396,0.09195581142056947,0.1746665969353793,-0.2919824118252408,0.14086605469313204,0.20802623962955796,-0.002384512791496667,0.09195581142056947
7650,7650,0.0,0.08219597021505679,0.13200486481429505,0.2944785948674836,0.13200486481429505,-0.21545633680972756,0.4762878641713293,0.3061471931455361,-0.288003734246149
7740,7740,0.0,-0.09415339368055028,-0.13910066905243507,0.2553840853289978,-0.2919824118252408,0.13557937232662057,0.253019486783716,-0.42828274663541205,-0.13910066905243507
7830,7830,0.0,-0.10982379205034239,-0.17398860283716613,0.1944629427856146,0.006455234353073346,0.1990195607247558,-0.21643835616438362,-0.17398860283716613,-0.36416679632799137
7920,7920,0.0,0.062331582125609776,0.00739603120074367,0.2332483997224949,0.2400598746374778,0.4094295189119045,-0.11541578236542546,0.00739603120074367,-0.22981173175665165
8010,8010,0.0,0.006485771072379941,-0.002178310253617565,0.24344631040266265,0.3769295537468428,0.14403806411303888,-0.33104379702874787,-0.15531665521561652,-0.002178310253617565
8100,8100,0.0,0.01098744212002114,-0.04945451050127374,0.22738295548923054,0.06820095425203489,-0.04945451050127374,-0.21389156858961988,0.42084629996362605,-0.1707639645246616
8190,8190,0.0,-0.009015862205655877,-0.09703465179987521,0.31697253188996677,-0.13967630274113568,-0.09703465179987521,-0.038163225930928045,0.5871155478317099,-0.35732067838805043
8280,8280,0.0,-0.029647539040225202,-0.08230754389349809,0.32680906225335643,0.3532603611189075,0.34175998462056023,-0.08230754389349809,-0.3642646405043851,-0.39668585654271044
8370,8370,0.0,-0.07427475958229299,-0.06742923054741201,0.11401013087005255,0.07334643091028166,-0.06742923054741201,0.017017171522284182,-0.14909267267510012,-0.24521549712151863
8460,8460,0.0,0.09915387585606412,0.07141745760074689,0.2843845736227351,0.43970436897745363,-0.030422453981833044,-0.34887131005209343,0.3639413167360465,0.07141745760074689
8550,8550,0.0,0.0690352809547761,-0.0557985293410872,0.26653797550427316,0.11142295818130794,-0.0557985293410872,-0.08060968551032223,0.5648870387584366,-0.19472537731445466
8640,8640,0.0,0.21028495612726505,0.10222498833048067,0.44218868091326063,0.07643371690522982,0.7710385927812754,-0.4889446266640942,0.5906721092834336,0.10222498833048067
8730,8730,0.0,0.13047081329351168,0.19464758051968256,0.1888513502739512,0.22153615866778953,-0.0769452588071322,-0.08994790661778888,0.4030634927050075,0.19464758051968256
8820,8820,0.0,0.04697368494510593,0.13898880491452126,0.22820187423917543,-0.32491346243802033,-0.10126399769308415,0.2606598495080068,0.13898880491452126,0.26139723043410606
8910,8910,0.0,-0.0061613523935474925,-0.07278510618392736,0.25689875146156166,-0.07278510618392736,0.441149613110972,0.08917615280725436,-0.28335286747767047,-0.20499455422436602
9000,9000,0.0,0.15884990412506794,0.09936330310630902,0.22519495997054897,-0.07690148751052482,-0.06425722112750529,0.09936330310630902,0.346158509477428,0.48988641667963273
9090,9090,0.0,0.2615797079730644,0.10164490967142205,0.2778260319249671,0.5230610908410518,0.661075599557841,0.06965078140073304,0.10164490967142205,-0.04753384160572576
9180,9180,0.0,-0.07821607349524431,-0.12475400347289212,0.281411558938659,-0.5461689587426326,0.1757581583121066,-0.12475400347289212,0.24746392919209462,-0.14337949276489811
9270,9270,0.0,0.12394534401569199,0.17188699834296547,0.18852067797217192,0.2071288240246985,-0.21334166386312306,0.09766544472313334,0.17188699834296547,0.35638711685078567
9360,9360,0.0,0.2393743242454603,0.03229196136280969,0.2889239688994659,0.7278510618392743,-0.0008170327293699551,0.0221107466718116,0.03229196136280969,0.41543488408277573
9450,9450,0.0,-0.02101935043411114,-0.022359434933108692,0.08562648088029369,-0.022359434933108692,0.11443264286057557,-0.15616438356164397,-0.015721618235460567,-0.025283958300918036
9540,9540,0.0,0.023511236669976378,0.07334643091028166,0.3061828530531751,0.07334643091028166,0.5225645215552458,-0.3191587883465175,0.1185385765671097,-0.2777345573362378
9630,9630,0.0,-0.10146555951284988,-0.01778892533281888,0.17584377808297624,-0.429881186266255,-0.13086941894554735,-0.01778892533281888,0.010063452289536343,0.0611482806908355
9720,9720,0.0,0.10249539106014742,0.09452310564804718,0.25162972538634215,-0.338291701749462,0.24448502907675285,0.0900250819988422,0.4217354403265569,0.09452310564804718
9810,9810,0.0,-0.14945970083670385,-0.007312898708573339,0.269985554858246,0.10627748152306117,0.05733647330225402,-0.2885973374493537,-0.6150022228509074,-0.007312898708573339
9900,9900,0.0,0.03492607020907593,-0.013303251906021515,0.21833626036088183,-0.06558143886238176,0.027731052049790716,0.4397839089330502,-0.21399991916905803,-0.013303251906021515
9990,9990,0.0,0.09196042808592289,0.07002451098188094,0.1837381616513353,0.027037140986060457,0.07002451098188094,0.21736446073702478,0.34438022875156604,-0.19900420102691768
10080,10080,0.0,0.04805551310228122,0.0949574328749183,0.21014923137391187,0.0949574328749183,0.1070312875474599,-0.23171908161296553,0.38172412399466504,-0.11171619729267157
10170,10170,0.0,0.158944330762121,0.009174311926605453,0.22208278096698983,0.5693703807652728,-0.009275724515788042,0.005132162840053992,0.009174311926605453,0.22032052279446074
10260,10260,0.0,0.09366333428766024,-0.15956010032799534,0.3985507983856536,0.22873982598933493,0.8196760705531791,-0.15956010032799534,-0.2095542173544033,-0.2109849074218142
10350,10350,0.0,0.020513703385632753,-0.08307605950042092,0.18207085262992026,-0.08307605950042092,0.2899504974287497,0.18595408064827326,-0.13575556723113621,-0.15450443441730205
10440,10440,0.0,0.09170234620780235,0.09804471886986645,0.07913807405308634,0.09804471886986645,0.14086605469313204,0.03399575535404196,-0.020167320050115203,0.2057725221720865
10530,10530,0.0,0.05241962944868626,-0.016091066949643188,0.3654943578683434,0.22050706333614,-0.1477868025183833,-0.016091066949643188,0.6457988117851513,-0.4403298584098335
10620,10620,0.0,0.17185027581108048,-0.024613021864769838,0.4848390377347798,-0.30741884179998125,0.8461094823857356,-0.30302913370634765,-0.024613021864769838,0.6482028940407656
10710,10710,0.0,0.13122810941453367,-0.009299633416940076,0.2482789707193151,-0.06969782018897921,0.565915316960638,-0.009299633416940076,0.25013135028088745,-0.08090866656293778
10800,10800,0.0,-0.030762600013798803,-0.0557985293410872,0.21040367699488538,-0.07793058284217413,-0.0557985293410872,0.013621454755932795,-0.3455926928828355,0.31188735024117004
10890,10890,0.0,0.1615572619355527,0.2716959289986493,0.31496960879573194,-0.20656749929834411,0.2984091892151678,0.2716959289986493,0.6235703027118782,-0.17932161194958768
10980,10980,0.0,0.09038001477234313,0.1545437005595214,0.2804041669832298,0.5004209935447659,-0.2640938145816312,0.1545437005595214,0.2403508062886473,-0.17932161194958768
11070,11070,0.0,0.061743632572953414,0.09011390397462395,0.2163011963797601,0.17316867808026948,0.09011390397462395,0.045031834844684475,-0.32603160489835514,0.3264353508635443
11160,11160,0.0,0.17954659070980225,0.18611324414986063,0.29010795384675037,0.056880905603892015,0.43797760369106536,-0.2970866293652325,0.18611324414986063,0.5138478294694258
11250,11250,0.0,-0.07133695183803576,-0.09545666718531202,0.27198907950239704,-0.4772195715221255,-0.23343105685586585,0.18595408064827326,0.2634684557248514,-0.09545666718531202
11340,11340,0.0,0.10774388664355453,0.2554963046122181,0.33297842678971606,0.2554963046122181,0.48238573556976,-0.2877484082577659,0.38172412399466504,-0.29313832270110474
11430,11430,0.0,0.20261566208445755,0.11942771693004077,0.24224726644990158,-0.038824960239498545,0.6515595712981209,0.2377387613351341,0.11942771693004077,0.043177221098490634
11520,11520,0.0,-0.12621809181038018,0.015717092337917588,0.2685001813764693,0.015717092337917588,0.12817801701350512,-0.4278217248697666,0.12654083983348824,-0.4737046833670453
11610,11610,0.0,0.1373367465877398,0.13987794527745215,0.36152519178091713,-0.24464402656937037,0.7456625174220212,-0.21304263939803206,0.13987794527745215,0.2588299362066282
11700,11700,0.0,0.20560542503748308,0.17152881241889734,0.3589400498711863,0.535410234820844,0.17152881241889734,0.5942890218020452,0.13632138382572842,-0.40952232768009966
11790,11790,0.0,-0.1604930491283712,0.039405084266257176,0.2823644827842114,-0.6439330152493218,0.08059787571490365,-0.3208566467296932,0.039405084266257176,0.042321456355998065
11880,11880,0.0,-0.1856367926692144,-0.10655068005959539,0.20899433014943827,-0.02853400692300499,-0.10655068005959539,-0.47111711364074865,0.06785757588004676,-0.3898397386027696
11970,11970,0.0,0.05362069049063497,-0.19532797154750842,0.4170022035838295,-0.2590513612124613,0.8556255106454557,-0.2037044182905654,-0.19532797154750842,0.07056169285825431
12060,12060,0.0,-0.006810201813905403,0.048296487895566266,0.24325893636510745,-0.3135934137898773,0.38193877060604603,0.0628593478680301,0.048296487895566266,-0.2135522016492921
12150,12150,0.0,-0.21605364745358205,-0.21480026195153892,0.1577659476982735,-0.21480026195153892,-0.06954390349401654,-0.45753424657534253,-0.02728044295356269,-0.3111093822934496
12240,12240,0.0,0.0015868103641308584,-0.14379268406773305,0.3244028575350601,-0.14379268406773305,0.570144662853847,-0.3259502218792206,0.14076708564038304,-0.2332347907266221
12330,12330,0.0,-0.1448472999420428,-0.07690148751052482,0.4177601665019572,-0.07690148751052482,-0.7430672369875523,0.4958132355778506,0.016287434830052936,-0.4163684456200405
12420,12420,0.0,-0.011699214307983364,-0.01661075859839146,0.34538328956072867,-0.521470670783048,0.45383765079059935,0.2564152035500676,-0.01661075859839146,-0.2306674964991443
12510,12510,0.0,-0.058535520400112916,-0.12769740952564052,0.18279498316103365,-0.217887547946487,-0.12769740952564052,0.23009839861084297,0.07230327769470157,-0.24949432083398165
12600,12600,0.0,0.10575508469190428,0.025616379103186513,0.22703245525593432,0.5045373748713632,0.025616379103186513,-0.003357129075824812,0.17188699834296547,-0.16990819978216887
12690,12690,0.0,0.21418288966275817,0.16477387543951819,0.2095659945460251,0.5642249041070261,0.3068678810015861,-0.048350376229982714,0.16477387543951819,0.0833981639956434
12780,12780,0.0,-0.1620709796826362,-0.28605054987459,0.3216713416652364,-0.5893909626719056,-0.35713942423222966,-0.28605054987459,0.17366527906882745,0.24856075929671698
12870,12870,0.0,0.04196654465833397,-0.07271591291392326,0.4807463925974602,-0.6058564879782954,-0.07271591291392326,0.3956395909704802,0.753384795699794,-0.2606192624863856
12960,12960,0.0,-0.002054100336196946,0.07398475182822477,0.26630686937511505,0.03321171297595676,-0.5041091940212429,0.2912213004051708,0.09542092713090582,0.07398475182822477
13050,13050,0.0,-0.02215479845798609,-0.016939996141231033,0.13943007235811736,0.1525867714472824,0.05733647330225402,-0.016939996141231033,-0.26734834094491383,-0.036408899953321985
13140,13140,0.0,-0.0573451984396575,-0.06787574763650403,0.08597118862181716,-0.029563102254654305,-0.10126399769308415,-0.06787574763650403,-0.17398860283716613,0.08596545822312111
13230,13230,0.0,-0.15296139532891775,-0.1467294660450811,0.12821488660321947,-0.17878192534381127,-0.1467294660450811,-0.047501447038394866,-0.3784908863112799,-0.013303251906021515
13320,13320,0.0,0.13533000756413646,0.37030806939972133,0.415149417517433,-0.4792777621854243,0.37030806939972133,0.5764615087786996,-0.2362284282423312,0.44538665007001693
13410,13410,0.0,-0.09819577741565078,0.00869899553035034,0.29657590933967565,-0.5276452427729441,0.00869899553035034,-0.3641520355006753,0.19233722669037703,0.19978216897463816
13500,13500,0.0,-0.05728061125720557,-0.06278217248697678,0.1456977420883537,0.08055009823182728,0.13135002643341173,-0.06278217248697678,-0.22111304207250543,-0.21440796639178467
13590,13590,0.0,-0.12954552961967875,-0.1668188590378239,0.165966613746995,-0.3969501356534754,-0.1668188590378239,0.08747829442407866,-0.002384512791496667,-0.16905243503967646
13680,13680,0.0,-0.04945544636464887,-0.02458035886552199,0.05800123909144423,-0.15717092337917474,-0.02302109866871738,-0.02458035886552199,0.012730873378329195,-0.05523572428815943
13770,13770,0.0,0.2153751978875198,0.2483530695550255,0.28985140838037643,-0.07793058284217413,0.4496083048973903,0.601080455334748,0.2483530695550255,-0.1442352575073907
13860,13860,0.0,0.07043458551942297,0.06965078140073304,0.19938699184459632,0.3337075498175697,-0.14250012015187194,0.06965078140073304,0.24924220991795656,-0.15792749338727252
13950,13950,0.0,-0.0033098536174115288,-0.1400347289214742,0.33685093720110953,-0.22817850126298053,0.4126015283318113,-0.1400347289214742,-0.4327284484500667,0.3717908822156525
14040,14040,0.0,0.05090641889509508,0.1434345067291759,0.1884581371171922,0.20095425203480222,-0.2492911039553996,-0.08570326065984965,0.1434345067291759,0.24513770032674653
14130,14130,0.0,-0.1037751346107563,-0.09716819667029733,0.15835699623159916,-0.25184769389091577,0.1376940452732252,-0.29538877098205674,-0.012165056783736826,-0.09716819667029733
14220,14220,0.0,-0.008686591629524931,-0.08400540227667379,0.20971294906090424,-0.2796332678454486,0.15355409237275916,-0.08400540227667379,-0.13753384795699783,0.3041854675587364
14310,14310,0.0,0.21685252515359837,0.20536357956456947,0.2670512285921865,0.4993918982131166,0.20536357956456947,-0.02967393401504924,0.5328779856929233,-0.1236969036875681
14400,14400,0.0,-0.06808414514646835,-0.005054987459000505,0.2963967233032912,-0.2858078398353447,-0.48930648339501126,-0.005054987459000505,0.07052499696883961,0.36922358798817495
14490,14490,0.0,0.1820442876122107,0.09986662894556027,0.19726723793326514,-0.059406866872485656,0.5045898015091073,0.29546594636311,0.09986662894556027,0.06970592811576157
14580,14580,0.0,-0.18337561795367688,-0.3286990259871479,0.2724370328415623,-0.37842641968378704,-0.20276829913010055,-0.3548138143932086,-0.3286990259871479,0.3478294694258596
14670,14670,0.0,0.16132859833560292,0.24765703849665968,0.13852634760113053,0.2647581625970626,0.24765703849665968,0.3005595215126375,-0.049508952026835855,0.043177221098490634
